demo_key,macro_key,year_key,cause_key,year,val
38,7,7,7,2016,0
39,7,7,7,2016,6371
40,7,7,7,2016,6432
1,7,7,8,2016,16269
2,7,7,8,2016,15650
3,7,7,8,2016,17429
4,7,7,8,2016,14328
5,7,7,8,2016,14736
6,7,7,8,2016,12775
7,7,7,8,2016,10565
8,7,7,8,2016,11287
9,7,7,8,2016,6021
10,7,7,8,2016,8470
11,7,7,8,2016,4834
12,7,7,8,2016,7360
13,7,7,8,2016,5101
14,7,7,8,2016,7593
15,7,7,8,2016,5194
16,7,7,8,2016,7746
17,7,7,8,2016,4885
18,7,7,8,2016,7565
19,7,7,8,2016,5272
20,7,7,8,2016,7808
21,7,7,8,2016,6776
22,7,7,8,2016,8048
23,7,7,8,2016,7376
24,7,7,8,2016,8147
25,7,7,8,2016,8034
26,7,7,8,2016,7960
27,7,7,8,2016,6868
28,7,7,8,2016,7241
29,7,7,8,2016,5313
30,7,7,8,2016,5507
31,7,7,8,2016,3947
32,7,7,8,2016,4078
33,7,7,8,2016,0
34,7,7,8,2016,0
35,7,7,8,2016,2293
36,7,7,8,2016,2704
37,7,7,8,2016,13129
38,7,7,8,2016,12175
39,7,7,8,2016,1265
40,7,7,8,2016,1594
1,6,6,5,2015,643137
2,6,6,5,2015,587369
3,6,6,5,2015,23330
4,6,6,5,2015,17971
5,6,6,5,2015,14726
6,6,6,5,2015,12295
7,6,6,5,2015,12243
8,6,6,5,2015,8550
9,6,6,5,2015,11440
10,6,6,5,2015,7403
11,6,6,5,2015,11378
12,6,6,5,2015,7974
13,6,6,5,2015,11772
14,6,6,5,2015,7410
15,6,6,5,2015,11559
16,6,6,5,2015,7923
17,6,6,5,2015,11041
18,6,6,5,2015,7546
19,6,6,5,2015,14443
20,6,6,5,2015,9545
21,6,6,5,2015,20177
22,6,6,5,2015,13205
23,6,6,5,2015,24158
24,6,6,5,2015,16256
25,6,6,5,2015,30541
26,6,6,5,2015,21148
27,6,6,5,2015,25299
28,6,6,5,2015,19314
29,6,6,5,2015,20370
30,6,6,5,2015,18704
31,6,6,5,2015,17177
32,6,6,5,2015,15932
33,6,6,5,2015,495483
34,6,6,5,2015,460421
35,6,6,5,2015,11434
36,6,6,5,2015,11645
37,6,6,5,2015,69747
38,6,6,5,2015,57417
39,6,6,5,2015,6854
40,6,6,5,2015,7737
1,8,8,6,2017,21071
2,8,8,6,2017,23020
3,8,8,6,2017,19177
4,8,8,6,2017,15909
5,8,8,6,2017,15657
6,8,8,6,2017,13505
7,8,8,6,2017,14281
8,8,8,6,2017,14231
9,8,8,6,2017,10619
10,8,8,6,2017,12127
11,8,8,6,2017,10148
12,8,8,6,2017,11590
13,8,8,6,2017,11425
14,8,8,6,2017,12666
15,8,8,6,2017,12030
16,8,8,6,2017,13377
17,8,8,6,2017,12378
18,8,8,6,2017,13170
19,8,8,6,2017,15570
20,8,8,6,2017,14646
21,8,8,6,2017,24411
22,8,8,6,2017,19260
23,8,8,6,2017,29647
24,8,8,6,2017,22259
25,8,8,6,2017,37604
26,8,8,6,2017,25296
27,8,8,6,2017,35104
28,8,8,6,2017,25851
29,8,8,6,2017,28513
30,8,8,6,2017,22364
31,8,8,6,2017,20882
32,8,8,6,2017,18032
33,8,8,6,2017,2737
34,8,8,6,2017,5175
35,8,8,6,2017,13112
36,8,8,6,2017,13378
37,8,8,6,2017,14301
38,8,8,6,2017,13232
39,8,8,6,2017,7917
40,8,8,6,2017,8612
1,8,8,7,2017,0
2,8,8,7,2017,0
3,8,8,7,2017,0
4,8,8,7,2017,0
5,8,8,7,2017,0
6,8,8,7,2017,0
7,8,8,7,2017,2867
8,8,8,7,2017,2039
9,8,8,7,2017,3651
10,8,8,7,2017,2618
11,8,8,7,2017,4462
12,8,8,7,2017,3258
13,8,8,7,2017,5149
14,8,8,7,2017,3835
15,8,8,7,2017,5658
16,8,8,7,2017,4214
17,8,8,7,2017,6499
18,8,8,7,2017,4425
19,8,8,7,2017,9477
20,8,8,7,2017,5914
21,8,8,7,2017,16475
22,8,8,7,2017,9962
23,8,8,7,2017,21035
24,8,8,7,2017,12595
25,8,8,7,2017,28895
26,8,8,7,2017,16256
27,8,8,7,2017,27262
28,8,8,7,2017,17227
29,8,8,7,2017,22623
30,8,8,7,2017,16022
31,8,8,7,2017,16690
32,8,8,7,2017,13411
33,8,8,7,2017,0
34,8,8,7,2017,0
35,8,8,7,2017,10673
36,8,8,7,2017,10291
37,8,8,7,2017,0
38,8,8,7,2017,0
39,8,8,7,2017,6538
40,8,8,7,2017,6789
1,8,8,8,2017,16169
2,8,8,8,2017,15622
3,8,8,8,2017,18278
4,8,8,8,2017,15047
5,8,8,8,2017,14983
6,8,8,8,2017,12952
7,8,8,8,2017,10575
8,8,8,8,2017,11445
9,8,8,8,2017,5980
10,8,8,8,2017,8514
11,8,8,8,2017,4663
12,8,8,8,2017,7284
13,8,8,8,2017,5118
14,8,8,8,2017,7689
15,8,8,8,2017,5286
16,8,8,8,2017,8004
17,8,8,8,2017,4931
18,8,8,8,2017,7717
19,8,8,8,2017,5074
20,8,8,8,2017,7706
21,8,8,8,2017,6426
22,8,8,8,2017,7995
23,8,8,8,2017,6949
24,8,8,8,2017,8091
25,8,8,8,2017,7505
26,8,8,8,2017,7843
27,8,8,8,2017,6714
28,8,8,8,2017,7418
29,8,8,8,2017,5067
30,8,8,8,2017,5539
31,8,8,8,2017,3655
32,8,8,8,2017,4021
33,8,8,8,2017,0
34,8,8,8,2017,0
35,8,8,8,2017,2131
36,8,8,8,2017,2704
37,8,8,8,2017,13119
38,8,8,8,2017,12221
39,8,8,8,2017,1198
40,8,8,8,2017,1603
1,9,9,6,2018,20496
2,9,9,6,2018,22798
3,9,9,6,2018,19866
4,9,9,6,2018,16700
5,9,9,6,2018,15993
6,9,9,6,2018,13890
7,9,9,6,2018,14374
8,9,9,6,2018,14595
1,7,7,5,2016,603822
2,7,7,5,2016,545858
3,7,7,5,2016,23778
4,7,7,5,2016,18348
5,7,7,5,2016,14506
6,7,7,5,2016,11988
7,7,7,5,2016,12239
8,7,7,5,2016,8578
9,7,7,5,2016,11380
10,7,7,5,2016,7268
11,7,7,5,2016,11189
12,7,7,5,2016,7580
13,7,7,5,2016,12074
14,7,7,5,2016,7304
15,7,7,5,2016,12078
16,7,7,5,2016,7899
17,7,7,5,2016,11304
18,7,7,5,2016,7591
19,7,7,5,2016,14020
20,7,7,5,2016,9138
21,7,7,5,2016,19892
22,7,7,5,2016,12863
23,7,7,5,2016,24369
24,7,7,5,2016,16145
25,7,7,5,2016,30560
26,7,7,5,2016,20771
27,7,7,5,2016,26744
28,7,7,5,2016,20008
29,7,7,5,2016,21649
30,7,7,5,2016,19164
31,7,7,5,2016,17394
32,7,7,5,2016,15928
33,7,7,5,2016,461895
34,7,7,5,2016,423051
35,7,7,5,2016,11610
36,7,7,5,2016,11889
37,7,7,5,2016,67369
38,7,7,5,2016,55748
39,7,7,5,2016,7022
40,7,7,5,2016,7987
9,9,9,6,2018,10568
10,9,9,6,2018,12233
11,9,9,6,2018,10010
12,9,9,6,2018,11737
13,9,9,6,2018,11511
14,9,9,6,2018,13161
15,9,9,6,2018,12362
16,9,9,6,2018,14063
17,9,9,6,2018,12746
18,9,9,6,2018,13928
19,9,9,6,2018,15583
20,9,9,6,2018,15045
21,9,9,6,2018,24108
22,9,9,6,2018,19662
23,9,9,6,2018,29954
24,9,9,6,2018,23176
25,9,9,6,2018,38116
26,9,9,6,2018,26595
27,9,9,6,2018,36370
28,9,9,6,2018,27936
29,9,9,6,2018,30557
30,9,9,6,2018,24884
31,9,9,6,2018,20905
32,9,9,6,2018,19086
33,9,9,6,2018,2568
34,9,9,6,2018,5100
35,9,9,6,2018,13347
36,9,9,6,2018,14240
37,9,9,6,2018,14066
38,9,9,6,2018,13184
39,9,9,6,2018,8179
40,9,9,6,2018,9317
1,9,9,7,2018,0
2,9,9,7,2018,0
3,9,9,7,2018,0
4,9,9,7,2018,0
5,9,9,7,2018,0
6,9,9,7,2018,0
7,9,9,7,2018,2847
8,9,9,7,2018,2167
9,9,9,7,2018,3635
10,9,9,7,2018,2711
11,9,9,7,2018,4348
12,9,9,7,2018,3281
13,9,9,7,2018,5155
14,9,9,7,2018,4069
15,9,9,7,2018,5790
16,9,9,7,2018,4472
17,9,9,7,2018,6673
18,9,9,7,2018,4738
19,9,9,7,2018,9434
20,9,9,7,2018,6106
21,9,9,7,2018,16254
22,9,9,7,2018,10177
23,9,9,7,2018,21234
24,9,9,7,2018,13180
25,9,9,7,2018,29283
26,9,9,7,2018,17156
27,9,9,7,2018,28249
28,9,9,7,2018,18702
29,9,9,7,2018,24256
30,9,9,7,2018,17915
31,9,9,7,2018,16746
32,9,9,7,2018,14264
33,9,9,7,2018,0
34,9,9,7,2018,0
35,9,9,7,2018,10887
36,9,9,7,2018,10994
37,9,9,7,2018,0
38,9,9,7,2018,0
39,9,9,7,2018,6767
40,9,9,7,2018,7366
1,9,9,8,2018,15942
2,9,9,8,2018,15510
3,9,9,8,2018,19006
4,9,9,8,2018,15820
5,9,9,8,2018,15325
6,9,9,8,2018,13321
7,9,9,8,2018,10690
8,9,9,8,2018,11638
9,9,9,8,2018,5940
10,9,9,8,2018,8499
11,9,9,8,2018,4652
12,9,9,8,2018,7401
13,9,9,8,2018,5195
14,9,9,8,2018,7882
15,9,9,8,2018,5455
16,9,9,8,2018,8358
17,9,9,8,2018,5092
18,9,9,8,2018,8088
19,9,9,8,2018,5129
20,9,9,8,2018,7878
21,9,9,8,2018,6367
22,9,9,8,2018,8140
23,9,9,8,2018,7021
24,9,9,8,2018,8353
25,9,9,8,2018,7608
26,9,9,8,2018,8174
27,9,9,8,2018,6942
28,9,9,8,2018,7922
29,9,9,8,2018,5410
30,9,9,8,2018,6070
31,9,9,8,2018,3618
32,9,9,8,2018,4188
33,9,9,8,2018,0
34,9,9,8,2018,0
35,9,9,8,2018,2144
36,9,9,8,2018,2836
37,9,9,8,2018,12978
38,9,9,8,2018,12186
39,9,9,8,2018,1225
40,9,9,8,2018,1711
1,10,10,6,2019,19863
2,10,10,6,2019,22279
3,10,10,6,2019,20510
4,10,10,6,2019,17288
5,10,10,6,2019,16376
6,10,10,6,2019,14369
7,10,10,6,2019,14530
8,10,10,6,2019,15002
9,10,10,6,2019,10619
10,10,10,6,2019,12388
11,10,10,6,2019,10008
12,10,10,6,2019,11708
13,10,10,6,2019,11778
14,10,10,6,2019,13227
15,10,10,6,2019,12828
16,10,10,6,2019,14545
17,10,10,6,2019,13311
18,10,10,6,2019,14511
19,10,10,6,2019,15721
20,10,10,6,2019,15335
21,10,10,6,2019,23533
22,10,10,6,2019,19727
23,10,10,6,2019,30079
24,10,10,6,2019,23730
25,10,10,6,2019,38302
26,10,10,6,2019,27543
27,10,10,6,2019,37273
28,10,10,6,2019,29407
29,10,10,6,2019,32450
30,10,10,6,2019,26964
31,10,10,6,2019,21115
32,10,10,6,2019,19862
33,10,10,6,2019,2438
34,10,10,6,2019,4958
35,10,10,6,2019,13701
36,10,10,6,2019,14866
37,10,10,6,2019,13748
38,10,10,6,2019,12978
39,10,10,6,2019,8598
40,10,10,6,2019,10034
1,10,10,7,2019,0
2,10,10,7,2019,0
3,10,10,7,2019,0
4,10,10,7,2019,0
5,10,10,7,2019,0
6,10,10,7,2019,0
7,10,10,7,2019,2813
8,10,10,7,2019,2224
9,10,10,7,2019,3621
10,10,10,7,2019,2754
11,10,10,7,2019,4355
12,10,10,7,2019,3268
13,10,10,7,2019,5307
14,10,10,7,2019,4083
15,10,10,7,2019,6031
16,10,10,7,2019,4641
17,10,10,7,2019,6940
18,10,10,7,2019,4936
19,10,10,7,2019,9519
20,10,10,7,2019,6264
21,10,10,7,2019,15880
22,10,10,7,2019,10248
23,10,10,7,2019,21364
24,10,10,7,2019,13528
25,10,10,7,2019,29470
26,10,10,7,2019,17795
27,10,10,7,2019,29038
28,10,10,7,2019,19762
29,10,10,7,2019,25826
30,10,10,7,2019,19486
31,10,10,7,2019,16990
32,10,10,7,2019,14908
33,10,10,7,2019,0
34,10,10,7,2019,0
35,10,10,7,2019,11223
36,10,10,7,2019,11530
37,10,10,7,2019,0
38,10,10,7,2019,0
39,10,10,7,2019,7128
40,10,10,7,2019,7969
1,10,10,8,2019,15556
2,10,10,8,2019,15190
3,10,10,8,2019,19671
4,10,10,8,2019,16390
5,10,10,8,2019,15706
6,10,10,8,2019,13782
7,10,10,8,2019,10890
8,10,10,8,2019,11971
9,10,10,8,2019,6006
10,10,10,8,2019,8596
11,10,10,8,2019,4634
12,10,10,8,2019,7385
13,10,10,8,2019,5276
14,10,10,8,2019,7923
15,10,10,8,2019,5627
16,10,10,8,2019,8624
17,10,10,8,2019,5335
18,10,10,8,2019,8421
19,10,10,8,2019,5159
20,10,10,8,2019,7982
21,10,10,8,2019,6197
22,10,10,8,2019,8126
23,10,10,8,2019,6988
24,10,10,8,2019,8526
25,10,10,8,2019,7596
26,10,10,8,2019,8434
27,10,10,8,2019,7016
28,10,10,8,2019,8259
29,10,10,8,2019,5663
30,10,10,8,2019,6504
31,10,10,8,2019,3576
32,10,10,8,2019,4296
33,10,10,8,2019,0
34,10,10,8,2019,0
35,10,10,8,2019,2149
36,10,10,8,2019,2909
37,10,10,8,2019,12721
38,10,10,8,2019,11989
39,10,10,8,2019,1269
40,10,10,8,2019,1807
1,8,8,5,2017,557134
2,8,8,5,2017,498090
3,8,8,5,2017,23967
4,8,8,5,2017,18474
5,8,8,5,2017,14454
6,8,8,5,2017,11711
7,8,8,5,2017,11813
8,8,8,5,2017,8662
9,8,8,5,2017,11043
10,8,8,5,2017,7086
11,8,8,5,2017,10656
12,8,8,5,2017,7098
13,8,8,5,2017,12215
14,8,8,5,2017,7258
15,8,8,5,2017,12402
16,8,8,5,2017,7863
17,8,8,5,2017,11549
18,8,8,5,2017,7624
19,8,8,5,2017,13552
20,8,8,5,2017,8637
21,8,8,5,2017,19473
22,8,8,5,2017,12245
23,8,8,5,2017,24227
24,8,8,5,2017,15652
25,8,8,5,2017,30080
26,8,8,5,2017,20028
27,8,8,5,2017,28190
28,8,8,5,2017,20587
29,8,8,5,2017,22676
30,8,8,5,2017,19636
31,8,8,5,2017,17455
32,8,8,5,2017,15930
33,8,8,5,2017,426823
34,8,8,5,2017,385333
35,8,8,5,2017,11804
36,8,8,5,2017,12084
37,8,8,5,2017,61920
38,8,8,5,2017,51459
39,8,8,5,2017,7194
40,8,8,5,2017,8228
1,11,11,6,2020,19067
2,11,11,6,2020,21286
3,11,11,6,2020,20689
4,11,11,6,2020,17378
5,11,11,6,2020,16844
6,11,11,6,2020,14711
7,11,11,6,2020,14633
8,11,11,6,2020,15044
9,11,11,6,2020,10542
10,11,11,6,2020,12172
11,11,11,6,2020,9857
12,11,11,6,2020,11434
13,11,11,6,2020,11577
14,11,11,6,2020,12828
15,11,11,6,2020,12781
16,11,11,6,2020,14265
17,11,11,6,2020,13421
18,11,11,6,2020,14263
19,11,11,6,2020,15243
20,11,11,6,2020,14723
21,11,11,6,2020,21818
22,11,11,6,2020,18328
23,11,11,6,2020,28542
24,11,11,6,2020,22524
25,11,11,6,2020,36193
26,11,11,6,2020,27047
27,11,11,6,2020,36335
28,11,11,6,2020,29398
29,11,11,6,2020,32838
30,11,11,6,2020,28097
31,11,11,6,2020,21354
32,11,11,6,2020,20109
33,11,11,6,2020,2293
34,11,11,6,2020,4643
35,11,11,6,2020,13756
36,11,11,6,2020,15248
37,11,11,6,2020,13308
38,11,11,6,2020,12562
39,11,11,6,2020,8871
40,11,11,6,2020,10602
1,11,11,7,2020,0
2,11,11,7,2020,0
3,11,11,7,2020,0
4,11,11,7,2020,0
5,11,11,7,2020,0
6,11,11,7,2020,0
7,11,11,7,2020,2816
8,11,11,7,2020,2172
9,11,11,7,2020,3607
10,11,11,7,2020,2656
11,11,11,7,2020,4242
12,11,11,7,2020,3117
13,11,11,7,2020,5172
14,11,11,7,2020,3841
15,11,11,7,2020,5962
16,11,11,7,2020,4411
17,11,11,7,2020,6979
18,11,11,7,2020,4713
19,11,11,7,2020,9177
20,11,11,7,2020,5890
21,11,11,7,2020,14703
22,11,11,7,2020,9384
23,11,11,7,2020,20325
24,11,11,7,2020,12761
25,11,11,7,2020,27951
26,11,11,7,2020,17399
27,11,11,7,2020,28451
28,11,11,7,2020,19724
29,11,11,7,2020,26263
30,11,11,7,2020,20259
31,11,11,7,2020,17278
32,11,11,7,2020,15072
33,11,11,7,2020,0
34,11,11,7,2020,0
35,11,11,7,2020,11322
36,11,11,7,2020,11809
37,11,11,7,2020,0
38,11,11,7,2020,0
39,11,11,7,2020,7386
40,11,11,7,2020,8407
1,11,11,8,2020,14974
2,11,11,8,2020,14675
3,11,11,8,2020,19901
4,11,11,8,2020,16576
5,11,11,8,2020,16171
6,11,11,8,2020,14156
7,11,11,8,2020,10965
8,11,11,8,2020,12088
9,11,11,8,2020,5914
10,11,11,8,2020,8506
11,11,11,8,2020,4570
12,11,11,8,2020,7275
13,11,11,8,2020,5188
14,11,11,8,2020,7808
15,11,11,8,2020,5609
16,11,11,8,2020,8616
17,11,11,8,2020,5351
18,11,11,8,2020,8441
19,11,11,8,2020,5010
20,11,11,8,2020,7808
21,11,11,8,2020,5714
22,11,11,8,2020,7708
23,11,11,8,2020,6509
24,11,11,8,2020,8186
25,11,11,8,2020,7027
26,11,11,8,2020,8367
27,11,11,8,2020,6653
28,11,11,8,2020,8278
29,11,11,8,2020,5561
30,11,11,8,2020,6801
31,11,11,8,2020,3499
32,11,11,8,2020,4364
33,11,11,8,2020,0
34,11,11,8,2020,0
35,11,11,8,2020,2089
36,11,11,8,2020,2995
37,11,11,8,2020,12328
38,11,11,8,2020,11654
39,11,11,8,2020,1267
40,11,11,8,2020,1917
1,9,9,5,2018,516946
2,9,9,5,2018,457088
3,9,9,5,2018,24305
4,9,9,5,2018,18531
5,9,9,5,2018,14649
6,9,9,5,2018,11833
7,9,9,5,2018,11629
8,9,9,5,2018,9036
9,9,9,5,2018,10898
10,9,9,5,2018,7271
11,9,9,5,2018,10274
12,9,9,5,2018,6995
13,9,9,5,2018,12415
14,9,9,5,2018,7545
15,9,9,5,2018,12718
16,9,9,5,2018,8190
17,9,9,5,2018,11942
18,9,9,5,2018,7997
19,9,9,5,2018,13476
20,9,9,5,2018,8683
21,9,9,5,2018,19105
22,9,9,5,2018,12089
23,9,9,5,2018,24597
24,9,9,5,2018,15929
25,9,9,5,2018,30343
26,9,9,5,2018,20281
27,9,9,5,2018,29535
28,9,9,5,2018,21735
29,9,9,5,2018,24714
30,9,9,5,2018,21179
31,9,9,5,2018,17464
32,9,9,5,2018,16212
33,9,9,5,2018,396975
34,9,9,5,2018,353997
35,9,9,5,2018,12094
36,9,9,5,2018,12383
37,9,9,5,2018,57380
38,9,9,5,2018,47676
39,9,9,5,2018,7354
40,9,9,5,2018,8434
1,13,13,6,2022,18488
2,13,13,6,2022,21636
3,13,13,6,2022,20640
4,13,13,6,2022,17638
5,13,13,6,2022,18287
6,13,13,6,2022,16347
7,13,13,6,2022,14524
8,13,13,6,2022,15626
9,13,13,6,2022,10106
10,13,13,6,2022,12490
11,13,13,6,2022,9372
12,13,13,6,2022,11519
13,13,13,6,2022,10810
14,13,13,6,2022,12758
15,13,13,6,2022,12624
16,13,13,6,2022,14713
17,13,13,6,2022,13493
18,13,13,6,2022,15317
19,13,13,6,2022,14863
20,13,13,6,2022,15466
21,13,13,6,2022,19776
22,13,13,6,2022,18258
23,13,13,6,2022,26742
24,13,13,6,2022,24194
25,13,13,6,2022,34376
26,13,13,6,2022,28890
27,13,13,6,2022,35344
28,13,13,6,2022,31245
29,13,13,6,2022,34485
30,13,13,6,2022,31400
31,13,13,6,2022,20851
32,13,13,6,2022,21393
33,13,13,6,2022,2452
34,13,13,6,2022,5286
35,13,13,6,2022,14020
36,13,13,6,2022,16086
37,13,13,6,2022,12671
38,13,13,6,2022,12231
39,13,13,6,2022,8367
40,13,13,6,2022,10728
1,13,13,7,2022,0
2,13,13,7,2022,0
3,13,13,7,2022,0
4,13,13,7,2022,0
5,13,13,7,2022,0
6,13,13,7,2022,0
7,13,13,7,2022,2521
8,13,13,7,2022,2262
9,13,13,7,2022,3206
10,13,13,7,2022,2771
11,13,13,7,2022,3916
12,13,13,7,2022,3128
13,13,13,7,2022,4745
14,13,13,7,2022,3823
15,13,13,7,2022,5776
16,13,13,7,2022,4579
17,13,13,7,2022,6819
18,13,13,7,2022,5083
19,13,13,7,2022,8778
20,13,13,7,2022,6229
21,13,13,7,2022,13238
22,13,13,7,2022,9436
23,13,13,7,2022,18990
24,13,13,7,2022,13918
25,13,13,7,2022,26465
26,13,13,7,2022,18777
27,13,13,7,2022,27692
28,13,13,7,2022,21197
29,13,13,7,2022,27580
30,13,13,7,2022,22862
31,13,13,7,2022,16899
32,13,13,7,2022,16216
33,13,13,7,2022,0
34,13,13,7,2022,0
35,13,13,7,2022,11560
36,13,13,7,2022,12610
37,13,13,7,2022,0
38,13,13,7,2022,0
39,13,13,7,2022,6984
40,13,13,7,2022,8612
1,13,13,8,2022,14264
2,13,13,8,2022,14226
3,13,13,8,2022,19898
4,13,13,8,2022,16796
5,13,13,8,2022,17643
6,13,13,8,2022,15699
7,13,13,8,2022,11212
8,13,13,8,2022,12527
9,13,13,8,2022,5910
10,13,13,8,2022,8640
11,13,13,8,2022,4466
12,13,13,8,2022,7354
13,13,13,8,2022,4923
14,13,13,8,2022,7769
15,13,13,8,2022,5656
16,13,13,8,2022,8863
17,13,13,8,2022,5580
18,13,13,8,2022,9044
19,13,13,8,2022,5051
20,13,13,8,2022,8152
21,13,13,8,2022,5279
22,13,13,8,2022,7603
23,13,13,8,2022,6160
24,13,13,8,2022,8578
25,13,13,8,2022,6750
26,13,13,8,2022,8737
27,13,13,8,2022,6448
28,13,13,8,2022,8570
29,13,13,8,2022,5839
30,13,13,8,2022,7386
31,13,13,8,2022,3390
32,13,13,8,2022,4467
33,13,13,8,2022,0
34,13,13,8,2022,0
35,13,13,8,2022,2110
36,13,13,8,2022,3012
37,13,13,8,2022,11702
38,13,13,8,2022,11246
39,13,13,8,2022,1180
40,13,13,8,2022,1839
1,12,12,6,2021,18842
2,12,12,6,2021,21661
3,12,12,6,2021,20776
4,12,12,6,2021,17652
5,12,12,6,2021,17691
6,12,12,6,2021,15560
7,12,12,6,2021,15047
8,12,12,6,2021,15430
9,12,12,6,2021,10762
10,12,12,6,2021,12642
11,12,12,6,2021,9783
12,12,12,6,2021,11695
13,12,12,6,2021,11425
14,12,12,6,2021,13029
15,12,12,6,2021,12983
16,12,12,6,2021,14603
17,12,12,6,2021,13790
18,12,12,6,2021,14836
19,12,12,6,2021,15404
20,12,12,6,2021,15270
21,12,12,6,2021,21427
22,12,12,6,2021,18635
23,12,12,6,2021,28945
24,12,12,6,2021,24431
25,12,12,6,2021,37299
26,12,12,6,2021,30133
27,12,12,6,2021,38434
28,12,12,6,2021,33282
29,12,12,6,2021,36188
30,12,12,6,2021,32922
31,12,12,6,2021,23050
32,12,12,6,2021,23133
33,12,12,6,2021,2350
34,12,12,6,2021,4998
35,12,12,6,2021,14644
36,12,12,6,2021,17109
37,12,12,6,2021,13041
38,12,12,6,2021,12509
39,12,12,6,2021,8990
40,12,12,6,2021,11542
1,12,12,7,2021,0
2,12,12,7,2021,0
3,12,12,7,2021,0
4,12,12,7,2021,0
5,12,12,7,2021,0
6,12,12,7,2021,0
7,12,12,7,2021,2897
8,12,12,7,2021,2290
9,12,12,7,2021,3663
10,12,12,7,2021,2878
11,12,12,7,2021,4186
12,12,12,7,2021,3232
13,12,12,7,2021,5056
14,12,12,7,2021,3972
15,12,12,7,2021,6020
16,12,12,7,2021,4565
17,12,12,7,2021,7072
18,12,12,7,2021,4924
19,12,12,7,2021,9146
20,12,12,7,2021,6176
21,12,12,7,2021,14325
22,12,12,7,2021,9659
23,12,12,7,2021,20475
24,12,12,7,2021,14077
25,12,12,7,2021,28611
26,12,12,7,2021,19669
27,12,12,7,2021,29916
28,12,12,7,2021,22599
29,12,12,7,2021,28740
30,12,12,7,2021,23987
31,12,12,7,2021,18539
32,12,12,7,2021,17500
33,12,12,7,2021,0
34,12,12,7,2021,0
35,12,12,7,2021,11983
36,12,12,7,2021,13361
37,12,12,7,2021,0
38,12,12,7,2021,0
39,12,12,7,2021,7450
40,12,12,7,2021,9224
1,12,12,8,2021,14693
2,12,12,8,2021,14558
3,12,12,8,2021,20006
4,12,12,8,2021,16823
5,12,12,8,2021,17002
6,12,12,8,2021,14934
7,12,12,8,2021,11254
8,12,12,8,2021,12302
9,12,12,8,2021,6024
10,12,12,8,2021,8661
11,12,12,8,2021,4554
12,12,12,8,2021,7396
13,12,12,8,2021,5159
14,12,12,8,2021,7850
15,12,12,8,2021,5720
16,12,12,8,2021,8767
17,12,12,8,2021,5591
18,12,12,8,2021,8758
19,12,12,8,2021,5183
20,12,12,8,2021,8025
21,12,12,8,2021,5719
22,12,12,8,2021,7727
23,12,12,8,2021,6725
24,12,12,8,2021,8630
25,12,12,8,2021,7415
26,12,12,8,2021,9016
27,12,12,8,2021,7187
28,12,12,8,2021,9085
29,12,12,8,2021,6308
30,12,12,8,2021,7722
31,12,12,8,2021,3876
32,12,12,8,2021,4862
33,12,12,8,2021,0
34,12,12,8,2021,0
35,12,12,8,2021,2286
36,12,12,8,2021,3253
37,12,12,8,2021,12055
38,12,12,8,2021,11527
39,12,12,8,2021,1318
40,12,12,8,2021,2018
1,10,10,5,2019,487971
2,10,10,5,2019,424102
3,10,10,5,2019,24564
4,10,10,5,2019,18582
5,10,10,5,2019,14753
6,10,10,5,2019,11862
7,10,10,5,2019,11564
8,10,10,5,2019,9190
9,10,10,5,2019,10973
10,10,10,5,2019,7386
11,10,10,5,2019,10326
12,10,10,5,2019,6815
13,10,10,5,2019,12961
14,10,10,5,2019,7410
15,10,10,5,2019,13540
16,10,10,5,2019,8348
17,10,10,5,2019,12618
18,10,10,5,2019,8263
19,10,10,5,2019,13528
20,10,10,5,2019,8685
21,10,10,5,2019,18547
22,10,10,5,2019,11693
23,10,10,5,2019,24800
24,10,10,5,2019,15940
25,10,10,5,2019,30386
26,10,10,5,2019,20476
27,10,10,5,2019,30712
28,10,10,5,2019,22654
29,10,10,5,2019,26851
30,10,10,5,2019,22561
31,10,10,5,2019,17767
32,10,10,5,2019,16569
33,10,10,5,2019,374823
34,10,10,5,2019,328463
35,10,10,5,2019,12573
36,10,10,5,2019,12665
37,10,10,5,2019,54546
38,10,10,5,2019,45100
39,10,10,5,2019,7712
40,10,10,5,2019,8673
1,14,14,6,2023,18415
2,14,14,6,2023,22330
3,14,14,6,2023,20391
4,14,14,6,2023,17543
5,14,14,6,2023,19193
6,14,14,6,2023,17239
7,14,14,6,2023,14941
8,14,14,6,2023,15931
9,14,14,6,2023,10293
10,14,14,6,2023,12773
11,14,14,6,2023,9314
12,14,14,6,2023,11719
13,14,14,6,2023,10781
14,14,14,6,2023,13102
15,14,14,6,2023,12728
16,14,14,6,2023,15281
17,14,14,6,2023,13898
18,14,14,6,2023,16202
19,14,14,6,2023,15345
20,14,14,6,2023,16434
21,14,14,6,2023,19864
22,14,14,6,2023,18973
23,14,14,6,2023,26850
24,14,14,6,2023,25098
25,14,14,6,2023,34148
26,14,14,6,2023,29673
27,14,14,6,2023,35911
28,14,14,6,2023,32587
29,14,14,6,2023,35025
30,14,14,6,2023,33163
31,14,14,6,2023,21926
32,14,14,6,2023,22940
33,14,14,6,2023,2651
34,14,14,6,2023,5880
35,14,14,6,2023,14392
36,14,14,6,2023,17347
37,14,14,6,2023,12341
38,14,14,6,2023,12097
39,14,14,6,2023,8451
40,14,14,6,2023,11361
